REGIONID,forecast_error_mw
SA1,1490.74
SA1,1491.39
SA1,1497.51
SA1,1456.64
SA1,1464.75
SA1,1492.39
SA1,1451.55
SA1,1445.7
SA1,1429.95
SA1,1426.37
SA1,1432.68
SA1,1409.41
SA1,1402.45
SA1,1405.66
SA1,1396.78
SA1,1387.41
SA1,1393.26
SA1,1383.51
SA1,1381.79
SA1,1368.16
SA1,1356.3
SA1,1335.18
SA1,1331.76
SA1,1324.97
SA1,1311.49
SA1,1295.6
SA1,1303.53
SA1,1287.22
SA1,1278.01
SA1,1282.37
SA1,1288.24
SA1,1264.22
SA1,1275.67
SA1,1268.37
SA1,1278.6
SA1,1256.7
SA1,1235.68
SA1,1250.72
SA1,1255.39
SA1,1247.18
SA1,1263.4
SA1,1278.0
SA1,1284.03
SA1,1281.61
SA1,1285.13
SA1,1267.69
SA1,1259.11
SA1,1275.91
SA1,1265.93
SA1,1289.37
SA1,1307.52
SA1,1307.87
SA1,1311.94
SA1,1298.43
SA1,1294.95
SA1,1297.8
SA1,1294.72
SA1,1279.73
SA1,1281.34
SA1,1278.74
SA1,1273.96
SA1,1268.19
SA1,1254.49
SA1,1256.63
SA1,1264.77
SA1,1225.28
SA1,1239.81
SA1,1242.93
SA1,1207.26
SA1,1217.63
SA1,1193.04
SA1,1201.25
SA1,1192.12
SA1,1184.59
SA1,1183.81
SA1,1177.22
SA1,1186.45
SA1,1189.3
SA1,1186.83
SA1,1179.36
SA1,1181.33
SA1,1195.93
SA1,1180.67
SA1,1165.08
SA1,1150.51
SA1,1147.92
SA1,1133.66
SA1,1136.14
SA1,1127.1
SA1,1135.61
SA1,1132.04
SA1,1135.12
SA1,1136.06
SA1,1134.91
SA1,1134.61
SA1,1131.22
SA1,1154.33
SA1,1139.13
SA1,1150.43
SA1,1128.39
SA1,1127.67
SA1,1143.22
SA1,1143.05
SA1,1146.1
SA1,1137.75
SA1,1136.19
SA1,1137.75
SA1,1136.31
SA1,1145.44
SA1,1133.85
SA1,1124.58
SA1,1148.75
SA1,1138.2
SA1,1156.81
SA1,1172.99
SA1,1170.25
SA1,1146.08
SA1,1140.72
SA1,1158.48
SA1,1186.25
SA1,1179.57
SA1,1175.91
SA1,1189.33
SA1,1176.47
SA1,1178.41
SA1,1196.5
SA1,1218.59
SA1,1217.03
SA1,1234.55
SA1,1228.51
SA1,1215.78
SA1,1199.05
SA1,1173.98
SA1,1167.61
SA1,1166.18
SA1,1151.03
SA1,1147.79
SA1,1130.08
SA1,1106.82
SA1,1076.55
SA1,1063.64
SA1,1032.32
SA1,995.89
SA1,991.31
SA1,978.88
SA1,948.85
SA1,936.46
SA1,899.71
SA1,898.88
SA1,881.5
SA1,868.66
SA1,850.58
SA1,838.06
SA1,803.52
SA1,773.56
SA1,766.54
SA1,711.56
SA1,710.59
SA1,690.96
SA1,649.03
SA1,629.55
SA1,646.38
SA1,658.37
SA1,648.62
SA1,635.77
SA1,597.93
SA1,578.26
SA1,610.8
SA1,603.56
SA1,615.38
SA1,636.07
SA1,590.61
SA1,568.27
SA1,596.84
SA1,579.8
SA1,600.53
SA1,553.32
SA1,522.63
SA1,481.32
SA1,466.39
SA1,462.82
SA1,446.5
SA1,468.38
SA1,445.75
SA1,428.83
SA1,424.87
SA1,404.44
SA1,355.38
SA1,363.54
SA1,332.24
SA1,298.96
SA1,291.82
SA1,267.38
SA1,310.72
SA1,275.96
SA1,292.85
SA1,279.2
SA1,276.51
SA1,263.24
SA1,243.95
SA1,235.11
SA1,211.9
SA1,191.0
SA1,214.96
SA1,183.14
SA1,164.93
SA1,204.59
SA1,187.37
SA1,214.59
SA1,243.65
SA1,223.33
SA1,194.83
SA1,190.89
SA1,182.32
SA1,229.7
SA1,231.08
SA1,219.65
SA1,207.23
SA1,202.9
SA1,177.29
SA1,206.48
SA1,171.46
SA1,165.1
SA1,155.59
SA1,180.53
SA1,150.32
SA1,127.48
SA1,162.36
SA1,163.11
SA1,188.48
SA1,202.85
SA1,228.82
SA1,246.5
SA1,274.41
SA1,316.48
SA1,323.43
SA1,350.89
SA1,405.81
SA1,422.7
SA1,446.54
SA1,473.25
SA1,515.69
SA1,542.33
SA1,569.22
SA1,609.11
SA1,617.87
SA1,638.27
SA1,657.62
SA1,688.15
SA1,692.13
SA1,748.05
SA1,784.34
SA1,832.54
SA1,857.55
SA1,892.68
SA1,929.71
SA1,973.4
SA1,982.1
SA1,1005.96
SA1,1043.19
SA1,1042.78
SA1,1054.54
SA1,1092.06
SA1,1136.79
SA1,1171.56
SA1,1184.71
SA1,1223.82
SA1,1253.0
SA1,1269.61
SA1,1303.39
SA1,1324.31
SA1,1371.87
SA1,1360.93
SA1,1357.67
SA1,1388.43
SA1,1404.8
SA1,1418.66
SA1,1409.28
SA1,1396.38
SA1,1404.74
SA1,1391.95
SA1,1403.52
SA1,1405.96
SA1,1406.2
SA1,1401.36
SA1,1401.93
SA1,1390.18
SA1,1384.59
SA1,1371.56
SA1,1377.47
SA1,1362.66
SA1,1370.59
SA1,1369.89
SA1,1381.34
SA1,1384.48
SA1,1386.59
SA1,1354.32
SA1,1350.33
SA1,1361.37
SA1,1341.62
SA1,1346.96
SA1,1339.65
SA1,1329.83
SA1,1329.67
SA1,1319.73
SA1,1298.2
SA1,1282.58
SA1,1288.91
SA1,1296.22
SA1,1301.05
SA1,1265.74
SA1,1258.98
SA1,1276.59
SA1,1253.43
SA1,1253.66
SA1,1254.79
SA1,1225.25
SA1,1240.82
SA1,1224.42
SA1,1249.9
SA1,1241.79
SA1,1247.81
SA1,1249.52
SA1,1253.83
SA1,1244.11
SA1,1238.64
SA1,1233.58
SA1,1233.07
SA1,1239.94
SA1,1264.11
SA1,1288.91
SA1,1277.25
SA1,1267.34
SA1,1263.7
SA1,1257.38
SA1,1263.45
SA1,1265.26
SA1,1283.7
SA1,1313.45
SA1,1312.48
SA1,1299.91
SA1,1330.52
SA1,1331.29
SA1,1341.32
SA1,1320.31
SA1,1334.08
SA1,1319.17
SA1,1314.72
SA1,1296.48
SA1,1288.96
SA1,1267.14
SA1,1246.67
SA1,1234.87
SA1,1232.31
SA1,1219.25
SA1,1210.26
SA1,1217.82
SA1,1222.44
SA1,1224.05
SA1,1221.78
SA1,1207.43
SA1,1192.89
SA1,1183.19
SA1,1175.51
SA1,1183.47
SA1,1190.99
SA1,1190.49
SA1,1173.32
SA1,1173.96
SA1,1170.12
SA1,1153.75
SA1,1164.96
SA1,1145.71
SA1,1145.43
SA1,1143.79
SA1,1144.03
SA1,1135.41
SA1,1126.72
SA1,1123.92
SA1,1134.25
SA1,1116.1
SA1,1112.51
SA1,1127.37
SA1,1115.12
SA1,1109.79
SA1,1121.82
SA1,1134.27
SA1,1118.08
SA1,1113.19
SA1,1139.5
SA1,1126.87
SA1,1132.15
SA1,1128.5
SA1,1138.33
SA1,1125.39
SA1,1119.26
SA1,1101.59
SA1,1124.27
SA1,1087.96
SA1,1091.3
SA1,1095.12
SA1,1102.85
SA1,1123.39
SA1,1129.6
SA1,1128.41
SA1,1131.18
SA1,1135.53
SA1,1137.56
SA1,1142.84
SA1,1145.58
SA1,1145.58
SA1,1147.01
SA1,1132.83
SA1,1143.38
SA1,1146.2
SA1,1155.7
SA1,1153.29
SA1,1159.16
SA1,1138.72
SA1,1135.67
SA1,1141.18
SA1,1116.29
SA1,1104.9
SA1,1086.39
SA1,1100.79
SA1,1093.93
SA1,1061.03
SA1,1037.11
SA1,1041.09
SA1,1014.04
SA1,981.15
SA1,949.9
SA1,930.75
SA1,916.78
SA1,895.49
SA1,880.63
SA1,873.74
SA1,849.59
SA1,845.26
SA1,799.17
SA1,823.34
SA1,786.88
SA1,740.07
SA1,735.65
SA1,716.16
SA1,681.46
SA1,681.58
SA1,646.98
SA1,621.02
SA1,643.33
SA1,618.09
SA1,611.49
SA1,552.9
SA1,562.64
SA1,521.21
SA1,497.57
SA1,482.31
SA1,506.8
SA1,455.76
SA1,434.79
SA1,404.27
SA1,355.33
SA1,297.86
SA1,279.71
SA1,253.8
SA1,207.98
SA1,173.44
SA1,193.64
SA1,161.0
SA1,139.04
SA1,100.02
SA1,79.8
SA1,64.91
SA1,64.6
SA1,46.48
SA1,12.6
SA1,0.04
SA1,-48.23
SA1,-52.58
SA1,-68.4
SA1,-73.44
SA1,-87.57
SA1,-70.39
SA1,-95.75
SA1,-98.53
SA1,-101.88
SA1,-128.57
SA1,-129.84
SA1,-142.8
SA1,-150.91
SA1,-174.28
SA1,-182.23
SA1,-196.06
SA1,-194.03
SA1,-217.6
SA1,-205.43
SA1,-204.38
SA1,-187.12
SA1,-164.5
SA1,-180.45
SA1,-174.58
SA1,-162.86
SA1,-149.09
SA1,-140.81
SA1,-115.05
SA1,-118.11
SA1,-117.28
SA1,-84.54
SA1,-58.15
SA1,-65.23
SA1,-84.87
SA1,-66.36
SA1,-74.48
SA1,-26.27
SA1,-32.19
SA1,-9.15
SA1,-8.38
SA1,32.3
SA1,30.62
SA1,69.69
SA1,90.4
SA1,135.25
SA1,140.82
SA1,170.27
SA1,205.89
SA1,223.02
SA1,259.09
SA1,258.74
SA1,340.86
SA1,348.34
SA1,413.25
SA1,430.08
SA1,453.44
SA1,486.89
SA1,529.24
SA1,563.9
SA1,605.83
SA1,630.39
SA1,652.82
SA1,711.1
SA1,719.18
SA1,758.74
SA1,801.33
SA1,814.18
SA1,830.91
SA1,855.32
SA1,910.21
SA1,954.05
SA1,971.36
SA1,987.69
SA1,1006.58
SA1,1075.72
SA1,1130.6
SA1,1176.84
SA1,1207.23
SA1,1221.86
SA1,1246.76
SA1,1268.67
SA1,1273.9
SA1,1338.64
SA1,1347.66
SA1,1365.96
SA1,1369.48
SA1,1353.26
SA1,1350.83
SA1,1378.3
SA1,1359.76
SA1,1356.86
SA1,1365.39
SA1,1361.05
SA1,1345.48
SA1,1359.32
SA1,1348.17
SA1,1335.64
SA1,1332.0
SA1,1349.98
SA1,1337.06
SA1,1340.83
SA1,1341.81
SA1,1338.39
SA1,1319.99
SA1,1339.07
SA1,1338.67
SA1,1333.52
SA1,1322.24
SA1,1305.52
SA1,1305.57
SA1,1308.54
SA1,1297.07
SA1,1298.44
SA1,1299.37
SA1,1285.15
SA1,1270.87
SA1,1265.83
SA1,1244.8
SA1,1257.03
SA1,1259.09
SA1,1251.29
SA1,1245.36
SA1,1230.83
SA1,1232.07
SA1,1228.02
SA1,1226.05
SA1,1234.31
SA1,1239.4
SA1,1210.36
SA1,1201.88
SA1,1199.22
SA1,1204.97
SA1,1180.8
SA1,1183.61
SA1,1173.5
SA1,1167.67
SA1,1187.61
SA1,1202.8
SA1,1176.71
SA1,1172.27
SA1,1228.48
SA1,1217.8
SA1,1225.84
SA1,1236.63
SA1,1219.48
SA1,1210.82
SA1,1211.52
SA1,1216.39
SA1,1253.06
SA1,1260.65
SA1,1247.42
SA1,1259.54
SA1,1255.6
SA1,1257.79
SA1,1250.95
SA1,1256.66
SA1,1261.64
SA1,1282.35
SA1,1253.55
SA1,1241.34
SA1,1229.19
SA1,1232.42
SA1,1210.61
SA1,1211.4
SA1,1212.43
SA1,1179.52
SA1,1184.27
SA1,1183.5
SA1,1194.71
SA1,1194.06
SA1,1205.85
SA1,1183.66
SA1,1164.24
SA1,1152.91
SA1,1143.27
SA1,1140.6
SA1,1142.56
SA1,1147.17
SA1,1138.32
SA1,1149.2
SA1,1147.02
SA1,1108.95
SA1,1103.86
SA1,1068.12
SA1,1128.23
SA1,1136.73
SA1,1112.59
SA1,1103.49
SA1,1068.73
SA1,1106.09
SA1,1074.0
SA1,1098.76
SA1,1088.82
SA1,1071.97
SA1,1102.72
SA1,1074.06
SA1,1093.44
SA1,1109.46
SA1,1090.17
SA1,1103.97
SA1,1130.74
SA1,1114.77
SA1,1119.32
SA1,1134.81
SA1,1108.2
SA1,1113.28
SA1,1118.02
SA1,1115.35
SA1,1108.87
SA1,1048.6
SA1,1124.02
SA1,1146.96
SA1,1115.9
SA1,1129.62
SA1,1131.17
SA1,1118.57
SA1,1137.28
SA1,1164.53
SA1,1157.61
SA1,1141.39
SA1,1153.39
SA1,1147.77
SA1,1131.73
SA1,1130.69
SA1,1161.44
SA1,1172.97
SA1,1162.69
SA1,1162.25
SA1,1178.07
SA1,1169.19
SA1,1144.34
SA1,1134.39
SA1,1101.63
SA1,1090.27
SA1,1050.25
SA1,1074.35
SA1,1019.49
SA1,974.79
SA1,959.9
SA1,984.6
SA1,942.2
SA1,901.37
SA1,859.68
SA1,848.17
SA1,814.16
SA1,772.59
SA1,741.46
SA1,737.72
SA1,739.11
SA1,714.59
SA1,676.44
SA1,679.39
SA1,655.39
SA1,648.96
SA1,654.08
SA1,591.97
SA1,586.0
SA1,545.56
SA1,503.69
SA1,517.46
SA1,484.86
SA1,453.43
SA1,417.44
SA1,389.86
SA1,380.14
SA1,330.59
SA1,326.14
SA1,315.34
SA1,367.92
SA1,304.48
SA1,243.67
SA1,230.5
SA1,222.85
SA1,237.48
SA1,188.01
SA1,232.77
SA1,202.95
SA1,161.78
SA1,148.31
SA1,122.85
SA1,61.29
SA1,51.13
SA1,31.0
SA1,13.01
SA1,3.06
SA1,-34.19
SA1,-47.43
SA1,-62.35
SA1,-40.56
SA1,-73.83
SA1,-80.78
SA1,-77.16
SA1,-96.89
SA1,-89.49
SA1,-95.02
SA1,-96.43
SA1,-49.58
SA1,-70.94
SA1,-55.82
SA1,-50.2
SA1,-54.65
SA1,-53.81
SA1,-54.03
SA1,-70.56
SA1,-84.88
SA1,-85.61
SA1,-74.17
SA1,-80.18
SA1,-68.24
SA1,-72.28
SA1,-73.28
SA1,-62.35
SA1,-53.66
SA1,-61.93
SA1,-56.68
SA1,-52.75
SA1,-51.76
SA1,-46.83
SA1,-29.97
SA1,5.74
SA1,-7.5
SA1,-6.05
SA1,0.31
SA1,44.18
SA1,46.08
SA1,63.61
SA1,76.14
SA1,73.08
SA1,88.45
SA1,103.92
SA1,140.38
SA1,134.29
SA1,122.96
SA1,184.27
SA1,219.14
SA1,239.82
SA1,226.55
SA1,250.19
SA1,269.6
SA1,299.08
SA1,324.69
SA1,375.56
SA1,393.84
SA1,447.06
SA1,505.63
SA1,551.58
SA1,586.52
SA1,665.56
SA1,664.91
SA1,720.85
SA1,780.91
SA1,843.17
SA1,882.36
SA1,922.62
SA1,924.81
SA1,959.25
SA1,975.92
SA1,1009.98
SA1,1040.51
SA1,1100.12
SA1,1122.09
SA1,1169.42
SA1,1200.82
SA1,1230.94
SA1,1262.56
SA1,1291.97
SA1,1314.51
SA1,1343.87
SA1,1331.97
SA1,1367.72
SA1,1339.81
SA1,1394.14
SA1,1408.31
SA1,1380.75
SA1,1354.03
SA1,1404.89
SA1,1402.53
SA1,1407.9
SA1,1419.48
SA1,1407.84
SA1,1419.21
SA1,1423.35
SA1,1413.38
SA1,1414.49
SA1,1415.83
SA1,1395.65
SA1,1374.94
SA1,1364.68
SA1,1362.15
SA1,1371.47
SA1,1358.28
SA1,1367.21
SA1,1372.44
SA1,1349.52
SA1,1358.98
SA1,1370.2
SA1,1341.67
SA1,1333.41
SA1,1340.63
SA1,1273.71
SA1,1308.83
SA1,1317.78
SA1,1307.66
SA1,1291.64
SA1,1292.31
SA1,1272.78
SA1,1280.96
SA1,1269.97
SA1,1251.92
SA1,1255.01
SA1,1258.99
SA1,1252.64
SA1,1239.63
SA1,1254.65
SA1,1223.54
SA1,1221.63
SA1,1211.44
SA1,1215.32
SA1,1153.51
SA1,1205.66
SA1,1157.14
SA1,1182.33
SA1,1169.77
SA1,1171.71
SA1,1171.85
SA1,1178.31
SA1,1177.34
SA1,1199.95
SA1,1245.62
SA1,1238.26
SA1,1198.66
SA1,1233.77
SA1,1183.91
SA1,1210.78
SA1,1225.41
SA1,1229.11
SA1,1274.43
SA1,1224.84
SA1,1224.53
SA1,1262.97
SA1,1273.75
SA1,1283.92
SA1,1283.57
SA1,1236.77
SA1,1273.46
SA1,1245.74
SA1,1278.49
SA1,1234.23
SA1,1252.04
SA1,1249.41
SA1,1259.9
SA1,1245.3
SA1,1208.02
SA1,1217.0
SA1,1204.15
SA1,1209.64
SA1,1195.59
SA1,1168.68
SA1,1190.57
SA1,1173.67
SA1,1195.6
SA1,1176.64
SA1,1181.08
SA1,1150.98
SA1,1166.16
SA1,1163.53
SA1,1146.53
SA1,1170.21
SA1,1145.18
SA1,1150.2
SA1,1145.32
SA1,1152.44
SA1,1145.99
SA1,1141.18
SA1,1112.48
SA1,1133.37
SA1,1147.51
SA1,1145.98
SA1,1113.54
SA1,1135.62
SA1,1143.61
SA1,1138.53
SA1,1170.41
SA1,1146.33
SA1,1164.63
SA1,1145.96
SA1,1171.38
SA1,1141.29
SA1,1177.06
SA1,1185.05
SA1,1175.7
SA1,1191.67
SA1,1200.61
SA1,1209.19
SA1,1220.07
SA1,1221.19
SA1,1222.68
SA1,1224.12
SA1,1229.81
SA1,1248.32
SA1,1273.7
SA1,1256.88
SA1,1276.3
SA1,1296.44
SA1,1292.93
SA1,1316.85
SA1,1329.13
SA1,1309.23
SA1,1323.43
SA1,1350.71
SA1,1379.27
SA1,1404.71
SA1,1450.36
SA1,1464.14
SA1,1473.66
SA1,1448.69
SA1,1439.5
SA1,1436.03
SA1,1378.01
SA1,1379.28
SA1,1359.6
SA1,1368.7
SA1,1346.71
SA1,1330.95
SA1,1298.96
SA1,1295.47
SA1,1278.07
SA1,1207.08
SA1,1222.95
SA1,1163.29
SA1,1151.99
SA1,1133.72
SA1,1094.0
SA1,1104.12
SA1,1047.09
SA1,1027.3
SA1,1024.37
SA1,1029.3
SA1,963.83
SA1,960.4
SA1,929.18
SA1,892.26
SA1,912.8
SA1,852.74
SA1,842.31
SA1,813.12
SA1,785.58
SA1,764.88
SA1,755.58
SA1,734.05
SA1,717.97
SA1,668.86
SA1,634.47
SA1,617.02
SA1,652.12
SA1,640.5
SA1,636.53
SA1,614.32
SA1,607.87
SA1,590.08
SA1,564.13
SA1,552.05
SA1,516.9
SA1,542.12
SA1,504.7
SA1,494.88
SA1,454.18
SA1,447.66
SA1,429.99
SA1,429.01
SA1,409.42
SA1,395.1
SA1,411.79
SA1,370.25
SA1,370.26
SA1,343.77
SA1,323.02
SA1,334.66
SA1,334.91
SA1,345.61
SA1,360.18
SA1,349.4
SA1,351.02
SA1,374.02
SA1,390.3
SA1,408.85
SA1,386.3
SA1,391.75
SA1,363.7
SA1,406.94
SA1,390.24
SA1,396.88
SA1,424.91
SA1,424.39
SA1,433.81
SA1,421.25
SA1,432.19
SA1,432.4
SA1,444.73
SA1,455.31
SA1,447.86
SA1,456.74
SA1,464.43
SA1,457.01
SA1,483.1
SA1,439.4
SA1,489.74
SA1,484.9
SA1,474.51
SA1,540.12
SA1,547.01
SA1,563.29
SA1,618.9
SA1,636.92
SA1,661.01
SA1,671.37
SA1,687.2
SA1,722.91
SA1,741.34
SA1,763.89
SA1,770.38
SA1,797.72
SA1,821.12
SA1,883.5
SA1,879.77
SA1,908.47
SA1,918.94
SA1,988.98
SA1,1035.64
SA1,1067.82
SA1,1102.94
SA1,1097.18
SA1,1100.88
SA1,1172.75
SA1,1156.1
SA1,1207.37
SA1,1204.97
SA1,1266.92
SA1,1287.19
SA1,1328.23
SA1,1350.64
SA1,1401.93
SA1,1449.7
SA1,1503.41
SA1,1501.78
SA1,1563.28
SA1,1567.84
SA1,1599.88
SA1,1661.7
SA1,1689.77
SA1,1736.56
SA1,1772.44
SA1,1776.6
SA1,1807.71
SA1,1837.07
SA1,1877.68
SA1,1867.02
SA1,1865.55
SA1,1875.9
SA1,1873.71
SA1,1862.34
SA1,1854.84
SA1,1864.45
SA1,1817.93
SA1,1799.63
SA1,1792.77
SA1,1787.78
SA1,1771.02
SA1,1782.37
SA1,1769.39
SA1,1752.31
SA1,1742.6
SA1,1724.03
SA1,1704.09
SA1,1682.71
SA1,1647.15
SA1,1640.99
SA1,1626.36
SA1,1599.65
SA1,1622.39
SA1,1643.49
SA1,1610.25
SA1,1607.5
SA1,1591.7
SA1,1582.2
SA1,1584.31
SA1,1579.75
SA1,1547.32
SA1,1535.04
SA1,1518.84
SA1,1533.33
SA1,1522.75
SA1,1555.76
SA1,1504.76
SA1,1512.99
SA1,1499.08
SA1,1497.02
SA1,1484.44
SA1,1478.03
SA1,1446.6
SA1,1459.75
SA1,1456.37
SA1,1428.42
SA1,1454.43
SA1,1435.33
SA1,1441.56
SA1,1419.03
SA1,1390.15
SA1,1398.47
SA1,1406.44
SA1,1422.3
SA1,1387.65
SA1,1400.7
SA1,1397.38
SA1,1403.03
SA1,1400.03
SA1,1428.27
SA1,1409.08
SA1,1426.8
SA1,1415.84
SA1,1407.18
SA1,1303.63
SA1,1411.45
SA1,1427.72
SA1,1441.33
SA1,1467.45
SA1,1455.21
SA1,1436.03
SA1,1455.48
SA1,1453.1
SA1,1438.35
SA1,1423.88
SA1,1428.01
SA1,1416.62
SA1,1429.95
SA1,1402.58
SA1,1397.86
SA1,1393.96
SA1,1393.98
SA1,1380.13
SA1,1399.84
SA1,1372.61
SA1,1406.97
SA1,1376.1
SA1,1382.25
SA1,1373.15
SA1,1357.67
SA1,1341.76
SA1,1352.14
SA1,1377.12
SA1,1350.64
SA1,1347.28
SA1,1356.26
SA1,1325.77
SA1,1327.01
SA1,1335.03
SA1,1337.2
SA1,1343.23
SA1,1370.83
SA1,1366.34
SA1,1358.16
SA1,1334.78
SA1,1352.67
SA1,1326.04
SA1,1358.43
SA1,1353.2
SA1,1339.65
SA1,1351.06
SA1,1368.56
SA1,1353.4
SA1,1354.3
SA1,1331.95
SA1,1360.24
SA1,1353.63
SA1,1339.84
SA1,1353.41
SA1,1364.95
SA1,1362.38
SA1,1361.0
SA1,1378.98
SA1,1390.61
SA1,1401.32
SA1,1420.48
SA1,1431.78
SA1,1454.38
SA1,1475.59
SA1,1469.69
SA1,1452.9
SA1,1458.36
SA1,1446.52
SA1,1490.11
SA1,1496.86
SA1,1508.22
SA1,1518.15
SA1,1544.1
SA1,1562.99
SA1,1592.37
SA1,1622.08
SA1,1631.62
SA1,1614.77
SA1,1655.08
SA1,1687.61
SA1,1697.53
SA1,1722.3
SA1,1736.67
SA1,1714.47
SA1,1693.74
SA1,1690.39
SA1,1672.43
SA1,1673.79
SA1,1670.4
SA1,1704.92
SA1,1700.53
SA1,1707.7
SA1,1708.16
SA1,1694.72
SA1,1687.63
SA1,1680.21
SA1,1658.47
SA1,1655.53
SA1,1604.64
SA1,1616.27
SA1,1544.88
SA1,1497.97
SA1,1518.22
SA1,1487.48
SA1,1447.61
SA1,1386.31
SA1,1347.76
SA1,1300.08
SA1,1273.46
SA1,1250.79
SA1,1249.24
SA1,1252.18
SA1,1220.75
SA1,1216.61
SA1,1192.93
SA1,1163.55
SA1,1130.99
SA1,1102.37
SA1,1045.07
SA1,991.03
SA1,1019.69
SA1,977.29
SA1,935.06
SA1,887.9
SA1,839.85
SA1,808.86
SA1,801.58
SA1,773.68
SA1,753.73
SA1,761.91
SA1,730.69
SA1,743.89
SA1,767.84
SA1,759.59
SA1,789.73
SA1,739.71
SA1,716.22
SA1,665.83
SA1,634.17
SA1,610.74
SA1,614.35
SA1,621.36
SA1,577.61
SA1,541.41
SA1,499.24
SA1,463.0
SA1,431.73
SA1,411.95
SA1,395.27
SA1,386.29
SA1,334.14
SA1,326.62
SA1,299.29
SA1,316.71
SA1,273.76
SA1,259.82
SA1,286.91
SA1,287.8
SA1,265.4
SA1,235.44
SA1,254.97
SA1,256.05
SA1,265.01
SA1,251.89
SA1,236.11
SA1,233.21
SA1,232.73
SA1,263.23
SA1,249.86
SA1,235.18
SA1,219.8
SA1,236.01
SA1,252.23
SA1,274.84
SA1,279.35
SA1,278.01
SA1,277.0
SA1,270.26
SA1,273.39
SA1,307.68
SA1,315.37
SA1,303.89
SA1,343.38
SA1,342.51
SA1,371.85
SA1,396.31
SA1,424.68
SA1,438.4
SA1,447.95
SA1,470.23
SA1,483.66
SA1,526.16
SA1,531.51
SA1,555.74
SA1,578.87
SA1,610.74
SA1,645.38
SA1,680.17
SA1,690.72
SA1,750.56
SA1,765.61
SA1,806.83
SA1,859.08
SA1,897.66
SA1,936.97
SA1,973.8
SA1,1022.53
SA1,1049.48
SA1,1093.65
SA1,1120.97
SA1,1153.38
SA1,1200.27
SA1,1218.01
SA1,1260.46
SA1,1300.21
SA1,1344.3
SA1,1359.22
SA1,1394.34
SA1,1424.66
SA1,1446.3
SA1,1469.36
SA1,1478.25
SA1,1499.1
SA1,1523.47
SA1,1543.15
SA1,1543.94
SA1,1552.55
SA1,1554.44
SA1,1564.91
SA1,1562.25
SA1,1554.71
SA1,1549.45
SA1,1555.69
SA1,1581.28
SA1,1568.27
SA1,1544.87
SA1,1571.89
SA1,1581.55
SA1,1554.19
SA1,1563.27
SA1,1554.61
SA1,1546.07
SA1,1530.96
SA1,1523.53
SA1,1524.47
SA1,1500.0
SA1,1514.31
SA1,1525.12
SA1,1530.94
SA1,1524.61
SA1,1510.31
SA1,1488.21
SA1,1497.1
SA1,1465.89
SA1,1492.87
SA1,1466.34
SA1,1452.35
SA1,1452.06
SA1,1447.82
SA1,1443.75
SA1,1418.04
SA1,1433.42
SA1,1422.97
SA1,1404.09
SA1,1412.55
SA1,1412.91
SA1,1397.01
SA1,1385.25
SA1,1395.09
SA1,1370.91
SA1,1359.31
SA1,1352.41
SA1,1351.98
SA1,1344.34
SA1,1364.64
SA1,1333.95
SA1,1352.65
SA1,1333.59
SA1,1349.16
SA1,1343.84
SA1,1320.53
SA1,1321.83
SA1,1365.18
SA1,1366.84
SA1,1373.78
SA1,1390.75
SA1,1386.74
SA1,1367.97
SA1,1376.12
SA1,1368.56
SA1,1411.43
SA1,1405.35
SA1,1423.29
SA1,1406.78
SA1,1411.94
SA1,1415.15
SA1,1415.99
SA1,1428.72
SA1,1429.74
SA1,1429.54
SA1,1408.43
SA1,1413.84
SA1,1393.3
SA1,1390.76
SA1,1364.78
SA1,1369.07
SA1,1371.5
SA1,1367.22
SA1,1378.45
SA1,1378.2
SA1,1358.37
SA1,1360.3
SA1,1373.68
SA1,1339.91
SA1,1336.19
SA1,1338.42
SA1,1320.3
SA1,1322.43
SA1,1332.33
SA1,1349.07
SA1,1350.49
SA1,1340.45
SA1,1316.76
SA1,1323.05
SA1,1312.13
SA1,1301.13
SA1,1285.13
SA1,1298.4
SA1,1282.86
SA1,1280.99
SA1,1292.32
SA1,1277.13
SA1,1273.28
SA1,1270.63
SA1,1265.23
SA1,744.69
SA1,688.44
SA1,638.22
SA1,590.05
SA1,645.81
SA1,547.08
SA1,534.51
SA1,551.2
SA1,603.6
SA1,643.77
SA1,662.54
SA1,694.43
SA1,745.87
SA1,744.66
SA1,768.02
SA1,774.19
SA1,773.4
SA1,813.3
SA1,820.84
SA1,862.46
SA1,886.59
SA1,923.16
SA1,922.83
SA1,927.87
SA1,904.14
SA1,911.32
SA1,918.35
SA1,970.91
SA1,1027.83
SA1,1077.99
TAS1,867.54
TAS1,892.31
TAS1,896.57
TAS1,899.03
TAS1,901.03
TAS1,898.08
TAS1,900.35
TAS1,912.35
TAS1,910.83
TAS1,911.17
TAS1,914.59
TAS1,915.93
TAS1,918.91
TAS1,933.64
TAS1,940.34
TAS1,956.06
TAS1,962.83
TAS1,970.97
TAS1,976.04
TAS1,990.03
TAS1,999.43
TAS1,1005.71
TAS1,1019.09
TAS1,1032.92
TAS1,1036.94
TAS1,1049.02
TAS1,1063.46
TAS1,1072.44
TAS1,1075.27
TAS1,1083.96
TAS1,1085.53
TAS1,1089.35
TAS1,1091.53
TAS1,1083.13
TAS1,1084.69
TAS1,1083.91
TAS1,1078.43
TAS1,1080.67
TAS1,1079.72
TAS1,1078.62
TAS1,1071.89
